Zip,Lon,Lat,State,Pop
83333,-114.308678,43.541358,ID,11300
83334,-114.287176,42.500332,ID,2450
83335,-114.104534,42.582203,ID,1880
83336,-113.767251,42.55956,ID,6190
83338,-114.511616,42.71443,ID,20870
83340,-114.382232,43.695668,ID,3650
83341,-114.368951,42.527753,ID,7860
83342,-113.441141,42.327531,ID,2240
83344,-114.13874,42.478381,ID,1320
83346,-113.894142,42.271057,ID,1540
83347,-113.814385,42.637542,ID,3450
83348,-114.055049,43.304972,ID,10
83349,-114.16344,43.064571,ID,1070
83350,-113.660787,42.634562,ID,12630
83352,-114.405156,42.965233,ID,3360
83353,-114.355878,43.695574,ID,1400
83355,-114.716325,42.761739,ID,5670
83401,-111.979586,43.518181,ID,45040
83402,-112.066807,43.494483,ID,27910
83404,-112.014518,43.470436,ID,24070
83406,-111.959059,43.471175,ID,17180
83414,-111.012859,43.78323,WY,470
83420,-111.447004,44.055332,ID,2550
83422,-111.110152,43.726762,ID,3500
83423,-112.352308,44.173806,ID,860
83424,-111.197858,43.881823,ID,310
83425,-112.238992,43.915702,ID,560
83427,-111.736787,43.377971,ID,1720
83428,-111.248761,43.379204,ID,460
83429,-111.381023,44.490103,ID,1070
83431,-112.018541,43.69287,ID,850
83434,-111.998329,43.732743,ID,1990
83435,-112.554928,43.978254,ID,570
83436,-111.58476,43.885984,ID,440
83440,-111.797223,43.818026,ID,41950
83442,-111.900816,43.664878,ID,22160
83443,-111.723716,43.616854,ID,860
83444,-112.13803,43.708166,ID,1630
83445,-111.694008,43.960951,ID,7540
83446,-111.995397,44.351766,ID,60
83448,-111.73744,43.868716,ID,3350
83449,-111.28904,43.427144,ID,340
83450,-112.437368,43.842219,ID,1330
83451,-111.665793,43.886169,ID,440
83452,-111.164606,43.82513,ID,1670
83455,-111.119338,43.618818,ID,5690
83462,-113.865697,45.265928,ID,440
83463,-113.961603,45.51477,ID,130
83464,-113.50335,44.766459,ID,620
83466,-113.90321,45.385863,ID,230
83467,-113.881907,45.15567,ID,6300
83469,-114.401463,45.32211,ID,80
83501,-116.987061,46.388101,ID,35470
83520,-116.333445,46.506716,ID,130
83522,-116.35784,46.040562,ID,1750
83523,-116.470164,46.241124,ID,880
83524,-116.677233,46.383089,ID,1260
83525,-115.370894,45.897219,ID,510
83526,-116.412164,46.107971,ID,670
83530,-116.105313,45.930623,ID,5140
83533,-116.273568,46.112871,ID,250
83535,-116.721563,46.556552,ID,1170
83536,-116.029382,46.220721,ID,4640
83537,-116.598659,46.626994,ID,1210
83539,-115.917253,46.119795,ID,2110
83540,-116.801485,46.399859,ID,2420
83541,-116.456107,46.519171,ID,1180
83542,-116.301227,45.544299,ID,190
83543,-116.241439,46.246134,ID,760
83544,-116.244714,46.49038,ID,6140
83545,-116.427809,46.472242,ID,510
83546,-115.800761,46.502961,ID,580
83547,-116.361256,45.319969,ID,260
83548,-116.529667,46.332247,ID,150
83549,-116.313826,45.399416,ID,820
83552,-115.982627,46.016622,ID,940
83553,-115.937752,46.385306,ID,1120
83554,-116.256023,45.765907,ID,790
83555,-116.629221,46.232506,ID,480
83602,-116.068301,44.178723,ID,20
83604,-115.722482,42.804783,ID,1180
83605,-116.673572,43.656349,ID,38400
83607,-116.743402,43.70651,ID,34160
83610,-116.670056,44.585803,ID,960
83611,-116.033252,44.483013,ID,2730
83612,-116.447216,44.762437,ID,1960
83615,-116.14119,44.761759,ID,1250
83616,-116.35637,43.701302,ID,31030
83617,-116.512425,43.878055,ID,16460
83619,-116.917084,44.005527,ID,8030
83622,-115.965983,44.134559,ID,1700
83623,-115.291199,42.963712,ID,1450
83624,-116.099018,42.740636,ID,1490
83626,-116.82207,43.673133,ID,1510
83627,-115.471392,42.946372,ID,560
83628,-116.949602,43.614398,ID,4220
83629,-116.189051,43.919312,ID,1910
83631,-115.859262,43.85226,ID,1200
83632,-116.438821,44.559183,ID,240
83633,-115.255123,42.944827,ID,630
83634,-116.372644,43.489559,ID,31340
83637,-115.486958,44.112803,ID,310
83638,-116.089803,44.880214,ID,6910
83639,-116.829816,43.540024,ID,3000
83641,-116.541569,43.378129,ID,3880
83642,-116.392702,43.591695,ID,49720
83643,-116.475476,44.625292,ID,150
83644,-116.604305,43.717102,ID,13060
83645,-116.699263,44.452169,ID,660
83646,-116.40436,43.636904,ID,63380
83647,-115.699869,43.142088,ID,20520
83648,-115.863294,43.053112,ID,3390
83650,-116.655725,43.288064,ID,890
83651,-116.595603,43.585982,ID,33120
83654,-116.286527,45.005059,ID,1690
83655,-116.800597,43.9529,ID,4530
83657,-116.292516,44.211895,ID,170
83660,-116.942235,43.798345,ID,7040
83661,-116.92122,44.079762,ID,10150
83666,-115.95042,43.942332,ID,40
83669,-116.491363,43.702732,ID,11580
83670,-116.318972,43.987514,ID,650
83672,-116.964645,44.254031,ID,8850
83676,-116.915376,43.656852,ID,5380
83677,-115.490256,44.979432,ID,30
83686,-116.56642,43.543937,ID,53920
83687,-116.539805,43.598226,ID,35470
83702,-116.205996,43.63168,ID,24390
83703,-116.243927,43.653879,ID,18000
83704,-116.286529,43.628294,ID,43180
83705,-116.226812,43.587711,ID,27250
83706,-116.18965,43.588225,ID,32390
83709,-116.302098,43.569689,ID,60750
83712,-116.171677,43.605092,ID,9600
83713,-116.334353,43.640443,ID,32620
83714,-116.278549,43.673207,ID,25890
83716,-116.003042,43.507841,ID,18420
83801,-116.700936,47.944418,ID,7640
83802,-115.85371,47.274035,ID,60
83803,-116.561272,47.971295,ID,580
83804,-116.985303,48.026217,ID,1250
83805,-116.324203,48.721813,ID,8410
83809,-116.590345,48.066342,ID,550
83810,-116.425729,47.551285,ID,1520
83811,-116.159346,48.132613,ID,1460
83812,-116.271677,47.025235,ID,80
83813,-116.623894,48.109609,ID,1100
83814,-116.781644,47.676355,ID,26060
83815,-116.79561,47.720919,ID,38060
83821,-116.839714,48.520586,ID,190
83822,-117.008881,48.161429,ID,2280
83823,-116.522249,46.805268,ID,1400
83824,-116.896317,47.113995,ID,290
83827,-116.181146,46.783261,ID,120
83830,-116.380724,47.115405,ID,540
83832,-116.930356,46.556657,ID,1670
83833,-116.745405,47.509893,ID,1510
83834,-116.697963,46.939911,ID,170
83835,-116.77946,47.768777,ID,23170
83836,-116.274186,48.244386,ID,1070
83837,-116.127722,47.536263,ID,2650
83839,-116.238222,47.570287,ID,1030
83842,-116.581153,47.452818,ID,100
83843,-116.991476,46.731524,ID,29000
83845,-116.175756,48.741426,ID,1710
83846,-115.793306,47.469642,ID,940
83847,-116.372058,48.59137,ID,1920
83848,-116.915724,48.634056,ID,160
83850,-116.241823,47.529853,ID,1920
83851,-116.88814,47.32662,ID,1640
83852,-116.537243,48.309206,ID,1290
83854,-116.940943,47.720664,ID,44420
83855,-116.909966,46.939058,ID,2300
83856,-116.885825,48.217517,ID,6750
83857,-116.808121,46.901126,ID,880
83858,-116.874084,47.822777,ID,15890
83860,-116.557131,48.200444,ID,6300
83861,-116.568781,47.28849,ID,7080
83864,-116.471285,48.390131,ID,18410
83868,-116.205021,47.535022,ID,810
83869,-116.854361,47.975654,ID,4880
83870,-116.884206,47.160161,ID,430
83871,-116.763274,46.73916,ID,2200
83872,-116.980482,46.854124,ID,780
83873,-115.971178,47.494059,ID,2880
83874,-115.858307,47.62704,ID,50
83876,-116.914239,47.429444,ID,1510
84001,-110.325606,40.352488,UT,1580
84002,-110.45321,40.46898,UT,50
84003,-111.795954,40.401087,UT,52120
84004,-111.772585,40.453806,UT,11050
84005,-111.987454,40.346654,UT,31860
84006,-112.098837,40.564668,UT,980
84007,-110.219468,40.349689,UT,400
84009,-112.01559,40.55457,UT,33000
84010,-111.874514,40.875906,UT,47280
84013,-111.992174,40.117227,UT,2370
84014,-111.879328,40.927002,UT,17580
84015,-112.045214,41.120183,UT,68800
84017,-111.394041,40.88714,UT,4640
84018,-111.51065,41.084056,UT,250
84020,-111.871827,40.507162,UT,50630
84021,-110.313951,40.188016,UT,3970
84022,-112.748334,40.24358,UT,840
84023,-109.399291,40.917178,UT,290
84025,-111.902464,40.985955,UT,23850
84026,-109.866381,40.304955,UT,1580
84027,-110.83972,40.212532,UT,320
84028,-111.405634,41.933338,UT,900
84029,-112.459128,40.593992,UT,12290
84031,-110.817421,40.450313,UT,120
84032,-111.396481,40.499118,UT,23310
84033,-111.501421,41.018549,UT,910
84035,-109.360653,40.375985,UT,660
84036,-111.290079,40.653892,UT,8630
84037,-111.93608,41.02916,UT,38980
84038,-111.296587,41.820474,UT,430
84039,-109.810562,40.400216,UT,830
84040,-111.929171,41.086429,UT,26670
84041,-111.979717,41.072528,UT,52300
84042,-111.710584,40.341758,UT,12540
84043,-111.864723,40.405649,UT,67230
84044,-112.084806,40.699814,UT,29430
84045,-111.915072,40.354255,UT,29480
84046,-109.729421,40.985098,UT,800
84047,-111.886326,40.614709,UT,34450
84049,-111.474262,40.520587,UT,6240
84050,-111.722303,41.072856,UT,11750
84051,-110.75943,40.199201,UT,660
84052,-110.049361,40.197131,UT,950
84053,-110.033343,40.448898,UT,570
84054,-111.91215,40.845942,UT,19360
84055,-111.296108,40.720869,UT,440
84056,-111.998368,41.110176,UT,3450
84057,-111.705931,40.31464,UT,41010
84058,-111.705958,40.279891,UT,35030
84060,-111.500395,40.663479,UT,8250
84061,-111.328001,40.727093,UT,460
84062,-111.743725,40.380012,UT,51260
84063,-109.844762,40.221474,UT,250
84064,-111.176391,41.659061,UT,730
84065,-111.950556,40.513197,UT,47850
84066,-110.011462,40.310321,UT,12620
84067,-112.049683,41.172278,UT,41300
84069,-112.48501,40.327783,UT,600
84070,-111.884267,40.577931,UT,29090
84071,-112.376095,40.422772,UT,1360
84072,-110.716935,40.372367,UT,860
84073,-110.462493,40.212388,UT,730
84074,-112.298733,40.563905,UT,52440
84075,-112.065363,41.085543,UT,30060
84076,-109.831439,40.44362,UT,730
84078,-109.543374,40.444409,UT,28770
84080,-112.426298,40.086051,UT,390
84081,-112.024965,40.611774,UT,47710
84082,-111.418166,40.379009,UT,960
84083,-114.00791,40.59287,UT,1790
84084,-111.959735,40.622093,UT,32400
84085,-109.918733,40.450552,UT,1200
84086,-111.157231,41.513571,UT,390
84087,-111.908758,40.884016,UT,16060
84088,-111.96414,40.594358,UT,39020
84092,-111.830795,40.559283,UT,30960
84093,-111.831403,40.593636,UT,23980
84094,-111.862353,40.571659,UT,30150
84095,-111.966662,40.559195,UT,41980
84096,-112.021839,40.504904,UT,50170
84097,-111.676947,40.30036,UT,23440
84098,-111.55051,40.731393,UT,19020
84101,-111.8991,40.75855,UT,6910
84102,-111.864048,40.760354,UT,18950
84103,-111.877545,40.777287,UT,23540
84104,-111.927503,40.750077,UT,25370
84105,-111.859043,40.737377,UT,22610
84106,-111.856265,40.705282,UT,35130
84107,-111.879895,40.660274,UT,35480
84108,-111.821716,40.742325,UT,22390
84109,-111.815042,40.703942,UT,24970
84111,-111.8821,40.754485,UT,11400
84112,-111.834077,40.766623,UT,140
84113,-111.830563,40.766074,UT,2260
84115,-111.884893,40.715356,UT,27940
84116,-111.932218,40.787041,UT,36900
84117,-111.838762,40.663221,UT,25610
84118,-112.012105,40.650394,UT,41440
84119,-111.950993,40.695121,UT,53950
84120,-112.000037,40.687828,UT,51830
84121,-111.823362,40.624338,UT,43640
84123,-111.921374,40.661141,UT,39900
84124,-111.824473,40.679519,UT,22600
84128,-112.043953,40.691576,UT,32970
84129,-111.963145,40.652003,UT,40350
84302,-112.022012,41.50549,UT,25820
84305,-112.049225,41.919519,UT,810
84306,-112.071042,41.785173,UT,450
84307,-112.156483,41.543783,UT,1390
84308,-111.964772,41.974015,UT,310
84309,-112.092074,41.707417,UT,660
84310,-111.849189,41.325378,UT,4580
84311,-112.11782,41.816158,UT,740
84312,-112.15629,41.757098,UT,4350
84313,-113.848883,41.621532,UT,120
84314,-112.101962,41.629814,UT,1990
84315,-112.116088,41.169579,UT,8750
84317,-111.746956,41.270202,UT,2610
84318,-111.813851,41.800524,UT,5100
84319,-111.848199,41.63046,UT,9040
84320,-111.857848,41.968692,UT,2610
84321,-111.836202,41.724222,UT,44850
84322,-111.811439,41.742117,UT,670
84324,-111.941205,41.498204,UT,760
84325,-111.980629,41.714709,UT,2680
84328,-111.82837,41.559115,UT,1500
84329,-113.397096,41.851539,UT,320
84330,-112.145589,41.877058,UT,420
84331,-112.21593,41.963265,UT,310
84332,-111.816509,41.699999,UT,7830
84333,-111.805783,41.920854,UT,3250
84335,-111.847118,41.837712,UT,14060
84336,-112.56709,41.877837,UT,670
84337,-112.186344,41.704452,UT,13020
84338,-111.936681,41.914079,UT,660
84339,-111.927106,41.641303,UT,5810
84340,-112.035688,41.389926,UT,3990
84341,-111.817963,41.762644,UT,25200
84401,-111.99661,41.215763,UT,40150
84403,-111.94939,41.188341,UT,38390
84404,-111.990885,41.269486,UT,62900
84405,-111.969047,41.162973,UT,34340
84414,-111.971935,41.312124,UT,30820
84501,-110.804738,39.594208,UT,13430
84510,-109.308749,37.201805,UT,4240
84511,-109.485523,37.601869,UT,4770
84513,-111.019637,39.210927,UT,1560
84518,-110.85761,39.348656,UT,710
84520,-110.408695,39.545964,UT,1600
84521,-110.816926,39.389601,UT,1610
84523,-111.146262,39.071137,UT,1990
84525,-110.167856,38.997162,UT,1140
84526,-110.855632,39.671591,UT,4040
84528,-110.971508,39.294136,UT,2130
84530,-109.256438,38.310751,UT,520
84531,-109.971174,37.103118,UT,790
84532,-109.52271,38.560071,UT,10690
84533,-110.350088,37.562139,UT,30
84535,-109.318869,37.954187,UT,3670
84536,-110.420238,37.04807,UT,1600
84537,-111.053085,39.222686,UT,1280
84540,-110.004603,38.975316,UT,90
84542,-110.73066,39.544285,UT,1870
84601,-111.681072,40.233593,UT,34600
84602,-111.651169,40.247385,UT,2480
84604,-111.657336,40.26276,UT,50490
84606,-111.644137,40.233157,UT,35180
84620,-111.937208,38.92078,UT,380
84621,-111.821695,39.055641,UT,400
84622,-111.820123,39.125294,UT,2190
84624,-112.546495,39.363419,UT,7160
84627,-111.580915,39.358309,UT,6480
84628,-112.118266,39.953955,UT,740
84629,-111.503222,39.647889,UT,2740
84630,-111.852311,39.232108,UT,410
84631,-112.335226,38.97385,UT,3820
84632,-111.634469,39.627601,UT,1020
84633,-111.9003,39.952877,UT,1180
84634,-111.814398,39.158465,UT,5210
84635,-112.680077,39.336287,UT,820
84637,-112.437697,38.801237,UT,440
84639,-111.862875,39.555971,UT,890
84642,-111.651579,39.239329,UT,3610
84643,-111.708767,39.114252,UT,430
84644,-112.410578,38.888217,UT,330
84645,-111.844904,39.847911,UT,3250
84646,-111.583847,39.524883,UT,1540
84647,-111.500268,39.522405,UT,4530
84648,-111.837198,39.687794,UT,6420
84651,-111.731322,40.032595,UT,27770
84652,-111.866164,39.003768,UT,880
84653,-111.665682,40.042718,UT,10120
84654,-111.88214,38.953987,UT,3630
84655,-111.787974,39.976753,UT,15160
84656,-112.103739,39.245039,UT,330
84657,-112.093035,38.768187,UT,510
84660,-111.642985,40.104789,UT,46310
84662,-111.4922,39.478102,UT,900
84663,-111.602057,40.162666,UT,34590
84664,-111.582325,40.133415,UT,10780
84665,-111.636998,39.267513,UT,330
84667,-111.635068,39.485453,UT,620
84701,-112.064296,38.756927,UT,8680
84710,-112.58243,37.453762,UT,520
84711,-112.059205,38.706891,UT,850
84712,-112.0235,38.08906,UT,140
84713,-112.633905,38.283708,UT,3830
84714,-113.676344,37.739443,UT,1260
84715,-111.421061,38.298911,UT,330
84716,-111.420898,37.901402,UT,240
84719,-112.851664,37.698101,UT,130
84720,-113.092688,37.66384,UT,20440
84721,-113.068177,37.725484,UT,21770
84722,-113.68975,37.530546,UT,730
84724,-112.148574,38.68305,UT,1060
84725,-113.719045,37.573648,UT,2250
84726,-111.814578,37.697481,UT,1450
84728,-113.964724,39.145684,UT,150
84729,-112.602368,37.31682,UT,300
84730,-112.085271,38.769449,UT,520
84731,-112.725292,38.262235,UT,180
84732,-111.920046,38.433612,UT,120
84733,-113.76719,37.284112,UT,80
84734,-110.757389,38.028377,UT,580
84735,-112.453535,37.574778,UT,140
84737,-113.254535,37.159712,UT,24100
84738,-113.676575,37.165914,UT,8180
84739,-112.201065,38.639788,UT,560
84741,-112.420096,37.04663,UT,5860
84743,-112.195043,38.221978,UT,990
84744,-112.08477,38.769307,UT,380
84745,-113.276696,37.215137,UT,4440
84746,-113.363262,37.236105,UT,1080
84747,-111.625441,38.411377,UT,1300
84750,-112.23965,38.441848,UT,470
84751,-112.980762,38.324682,UT,2640
84753,-113.927574,37.790117,UT,10
84754,-112.127516,38.64983,UT,4290
84755,-112.755993,37.215734,UT,10
84757,-113.282422,37.496349,UT,1360
84758,-112.662057,37.2649,UT,670
84759,-112.434989,37.801302,UT,2230
84760,-112.780466,37.900051,UT,840
84761,-112.833547,37.845383,UT,4380
84763,-113.040402,37.161154,UT,170
84764,-112.156652,37.673164,UT,330
84765,-113.650265,37.134304,UT,7620
84766,-112.250468,38.589618,UT,120
84767,-112.994663,37.190851,UT,570
84770,-113.604276,37.121105,UT,45380
84772,-112.885761,37.815158,UT,590
84773,-111.434989,38.272646,UT,360
84774,-113.284751,37.252976,UT,1680
84775,-111.668562,38.263142,UT,470
84776,-112.088016,37.625733,UT,530
84779,-113.187581,37.201057,UT,670
84780,-113.501707,37.126871,UT,24800
84781,-113.528546,37.405621,UT,340
84782,-113.682667,37.348238,UT,950
84783,-113.67491,37.300563,UT,970
84790,-113.559122,37.078958,UT,48570
85003,-112.078173,33.452014,AZ,11740
85004,-112.070049,33.455023,AZ,6730
85006,-112.047091,33.465744,AZ,28790
85007,-112.090145,33.450098,AZ,15490
85008,-111.999144,33.46596,AZ,60330
85009,-112.130259,33.453883,AZ,56800
85012,-112.068543,33.508132,AZ,6660
85013,-112.082678,33.507213,AZ,22880
85014,-112.056258,33.50989,AZ,26950
85015,-112.102422,33.508652,AZ,40900
85016,-112.031461,33.501799,AZ,37710
85017,-112.122227,33.514069,AZ,38650
85018,-111.989468,33.495876,AZ,36600
85019,-112.142375,33.510767,AZ,29010
85020,-112.057166,33.563086,AZ,35270
85021,-112.09499,33.559855,AZ,39480
85022,-112.051797,33.633,AZ,50480
85023,-112.094351,33.63457,AZ,36900
85024,-112.046164,33.675794,AZ,24050
85027,-112.108727,33.670603,AZ,37920
85028,-112.008512,33.585069,AZ,21230
85029,-112.120291,33.59611,AZ,46640
85031,-112.170487,33.493711,AZ,30590
85032,-112.005151,33.626388,AZ,66820
85033,-112.213308,33.494312,AZ,54810
85034,-112.036912,33.445587,AZ,8300
85035,-112.186456,33.473156,AZ,45610
85037,-112.259552,33.490077,AZ,48140
85040,-112.034067,33.401279,AZ,32340
85041,-112.103212,33.387641,AZ,62800
85042,-112.030779,33.380048,AZ,44640
85043,-112.204403,33.439663,AZ,43280
85044,-111.988308,33.330952,AZ,40350
85045,-112.098638,33.299883,AZ,8620
85048,-112.025475,33.302536,AZ,35170
85050,-112.000612,33.677635,AZ,30490
85051,-112.133603,33.558676,AZ,42600
85053,-112.131476,33.630069,AZ,29540
85054,-111.951874,33.669353,AZ,6310
85083,-112.170791,33.726081,AZ,20830
85085,-112.104573,33.75379,AZ,22990
85086,-112.113212,33.842384,AZ,45200
85087,-112.141955,33.931227,AZ,10530
85118,-111.43377,33.359952,AZ,13470
85119,-111.520352,33.403658,AZ,21410
85120,-111.569258,33.412842,AZ,32370
85122,-111.742378,32.907464,AZ,55050
85123,-111.674132,32.750097,AZ,10960
85128,-111.571159,32.994855,AZ,25760
85131,-111.557504,32.779242,AZ,19980
85132,-111.386477,33.041615,AZ,37120
85137,-110.916303,33.062244,AZ,3580
85138,-112.011278,33.060899,AZ,43190
85139,-112.0766,33.01869,AZ,18980
85140,-111.543721,33.238483,AZ,46500
85142,-111.634047,33.222902,AZ,70250
85143,-111.55474,33.15987,AZ,43370
85145,-111.349761,32.557018,AZ,3180
85172,-111.956764,32.900043,AZ,2590
85173,-111.107733,33.284208,AZ,3170
85192,-110.74385,32.960097,AZ,2380
85193,-111.802369,32.828088,AZ,5430
85194,-111.63492,32.898886,AZ,7610
85201,-111.846992,33.431732,AZ,47550
85202,-111.873185,33.387645,AZ,43060
85203,-111.805052,33.435689,AZ,38580
85204,-111.789847,33.399526,AZ,67560
85205,-111.716916,33.431666,AZ,44500
85206,-111.723911,33.400044,AZ,37800
85207,-111.645019,33.442113,AZ,51220
85208,-111.631781,33.404137,AZ,40430
85209,-111.64368,33.376768,AZ,42630
85210,-111.843656,33.390678,AZ,37880
85212,-111.621205,33.346777,AZ,34720
85213,-111.771593,33.440312,AZ,34060
85215,-111.700633,33.470569,AZ,16170
85224,-111.874857,33.325281,AZ,45500
85225,-111.832423,33.317092,AZ,75100
85226,-111.917648,33.302869,AZ,41700
85233,-111.807813,33.349219,AZ,41980
85234,-111.739551,33.364367,AZ,55560
85248,-111.865553,33.233383,AZ,36010
85249,-111.797208,33.223843,AZ,45000
85250,-111.905991,33.522322,AZ,16670
85251,-111.919303,33.49321,AZ,37920
85253,-111.956016,33.551474,AZ,18970
85254,-111.955381,33.620531,AZ,48600
85255,-111.879715,33.669398,AZ,45190
85256,-111.850902,33.488965,AZ,5900
85257,-111.916693,33.467315,AZ,31700
85258,-111.893302,33.564812,AZ,25200
85259,-111.820861,33.586176,AZ,22780
85260,-111.882819,33.607982,AZ,39380
85262,-111.827487,33.781122,AZ,14250
85263,-111.679057,33.729497,AZ,2470
85264,-111.661777,33.622189,AZ,1490
85266,-111.925656,33.76887,AZ,13120
85268,-111.730584,33.606563,AZ,26080
85281,-111.924858,33.422166,AZ,68940
85282,-111.928463,33.391384,AZ,52090
85283,-111.935069,33.365355,AZ,45690
85284,-111.928364,33.335708,AZ,19230
85286,-111.836987,33.272775,AZ,51410
85287,-111.936756,33.419199,AZ,170
85295,-111.74035,33.306916,AZ,48700
85296,-111.749106,33.334135,AZ,45930
85297,-111.714781,33.276641,AZ,32870
85298,-111.7178,33.239934,AZ,34060
85301,-112.177867,33.530736,AZ,59680
85302,-112.178157,33.566987,AZ,38640
85303,-112.217632,33.52801,AZ,35720
85304,-112.176578,33.594595,AZ,27880
85305,-112.248792,33.53289,AZ,11520
85306,-112.177635,33.623701,AZ,25980
85307,-112.309863,33.52799,AZ,11590
85308,-112.182708,33.6593,AZ,69020
85309,-112.361741,33.5379,AZ,1730
85310,-112.174388,33.69987,AZ,20590
85321,-112.862769,32.376033,AZ,3570
85322,-112.784275,33.336452,AZ,750
85323,-112.322213,33.43482,AZ,41970
85324,-112.141782,34.075419,AZ,3350
85325,-114.005447,33.931854,AZ,1060
85326,-112.573981,33.383481,AZ,65610
85328,-114.530657,33.585665,AZ,200
85331,-111.971016,33.777809,AZ,32730
85332,-112.831874,34.145944,AZ,2370
85333,-113.469935,32.841045,AZ,1030
85335,-112.326414,33.604537,AZ,35740
85337,-112.717401,32.950136,AZ,3060
85338,-112.411463,33.417663,AZ,53620
85339,-112.176282,33.370569,AZ,42620
85340,-112.363404,33.509085,AZ,32090
85342,-112.6031,33.852199,AZ,1940
85343,-112.699737,33.343253,AZ,100
85344,-114.242071,33.953008,AZ,8660
85345,-112.243213,33.575009,AZ,62360
85346,-114.217087,33.666442,AZ,5720
85347,-113.801428,32.814558,AZ,860
85348,-113.638845,33.770571,AZ,3320
85350,-114.735293,32.534471,AZ,24510
85351,-112.281405,33.606553,AZ,30310
85353,-112.264596,33.42476,AZ,36980
85354,-112.858809,33.439627,AZ,8420
85355,-112.447302,33.55808,AZ,11440
85356,-114.137324,32.696127,AZ,5490
85361,-112.548995,33.750758,AZ,7910
85362,-112.625886,34.452712,AZ,50
85363,-112.305072,33.583877,AZ,6500
85364,-114.648164,32.699781,AZ,78680
85365,-114.539696,32.675085,AZ,51600
85367,-114.413134,32.658393,AZ,20980
85373,-112.2928,33.665885,AZ,18200
85374,-112.394844,33.642939,AZ,42390
85375,-112.356502,33.671239,AZ,28660
85377,-111.913783,33.824523,AZ,2930
85378,-112.309291,33.645383,AZ,10520
85379,-112.378427,33.607931,AZ,46530
85381,-112.233067,33.608308,AZ,26430
85382,-112.247753,33.656656,AZ,45880
85383,-112.261252,33.721813,AZ,56420
85387,-112.424548,33.700583,AZ,12850
85388,-112.434291,33.623078,AZ,29010
85390,-112.804947,33.961292,AZ,11720
85392,-112.311665,33.477725,AZ,38470
85395,-112.387007,33.481204,AZ,32560
85396,-112.574416,33.519831,AZ,21520
85501,-110.787219,33.400346,AZ,12920
85530,-110.113124,33.123159,AZ,2360
85533,-109.256571,33.054673,AZ,1780
85534,-109.13173,32.798495,AZ,2850
85539,-110.87148,33.424286,AZ,3030
85540,-109.315381,33.044112,AZ,4660
85541,-111.293308,34.212189,AZ,22050
85542,-110.378738,33.480536,AZ,6140
85543,-109.852483,32.907741,AZ,4180
85544,-111.468318,34.392478,AZ,3560
85545,-111.090033,33.723053,AZ,590
85546,-109.697764,32.800778,AZ,19740
85550,-110.42665,33.316612,AZ,3950
85552,-109.763065,32.835006,AZ,6930
85553,-111.314969,33.876622,AZ,1420
85554,-110.931234,34.110901,AZ,880
85601,-111.317335,31.582499,AZ,630
85602,-110.344112,31.981313,AZ,10700
85603,-109.911608,31.402741,AZ,7780
85605,-109.484621,32.326165,AZ,400
85606,-109.896617,32.015183,AZ,1230
85607,-109.547812,31.364561,AZ,21080
85609,-110.043318,32.036569,AZ,350
85610,-109.641727,31.707011,AZ,1280
85611,-110.56285,31.652985,AZ,850
85613,-110.347622,31.562162,AZ,4850
85614,-110.989493,31.875246,AZ,23980
85615,-110.197485,31.428141,AZ,9590
85616,-110.332416,31.674574,AZ,5490
85617,-109.697186,31.52806,AZ,1150
85618,-110.6448,32.721443,AZ,1830
85619,-110.811348,32.410742,AZ,80
85621,-110.937913,31.362956,AZ,22780
85622,-111.020628,31.814962,AZ,6670
85623,-110.78978,32.603012,AZ,5140
85624,-110.739595,31.537704,AZ,1270
85625,-109.752755,31.919141,AZ,1940
85629,-110.969941,31.956527,AZ,26730
85630,-110.216301,31.897641,AZ,2690
85631,-110.632752,32.612145,AZ,4330
85632,-109.30837,32.187297,AZ,990
85634,-112.004375,32.00621,AZ,9700
85635,-110.26805,31.549165,AZ,35380
85637,-110.711507,31.644755,AZ,1060
85638,-110.047233,31.724797,AZ,1850
85640,-111.047421,31.630432,AZ,820
85641,-110.720048,32.009191,AZ,25670
85643,-109.866546,32.317034,AZ,9750
85645,-111.043423,31.734988,AZ,1980
85646,-111.057752,31.609733,AZ,1790
85648,-110.985492,31.473871,AZ,18420
85650,-110.251153,31.496943,AZ,14380
85653,-111.275129,32.414619,AZ,17600
85658,-111.11178,32.462149,AZ,12850
85701,-110.969721,32.214167,AZ,5260
85704,-110.985307,32.332002,AZ,32170
85705,-110.98524,32.269223,AZ,60860
85706,-110.945994,32.148277,AZ,58090
85707,-110.873781,32.178614,AZ,860
85708,-110.865055,32.183929,AZ,4010
85710,-110.824118,32.214036,AZ,54530
85711,-110.883927,32.213235,AZ,41920
85712,-110.888374,32.250552,AZ,31860
85713,-110.977485,32.194475,AZ,48930
85714,-110.969632,32.17056,AZ,16210
85715,-110.827165,32.246789,AZ,20970
85716,-110.922694,32.247492,AZ,34520
85718,-110.91901,32.310826,AZ,27630
85719,-110.950125,32.248674,AZ,44060
85730,-110.816197,32.180441,AZ,38540
85735,-111.153894,32.16726,AZ,11900
85736,-111.264387,31.997097,AZ,5980
85737,-110.982032,32.404565,AZ,22010
85739,-110.897616,32.511636,AZ,18930
85741,-111.037411,32.336839,AZ,34220
85742,-111.051114,32.377089,AZ,27990
85743,-111.147329,32.348688,AZ,29630
85745,-111.023432,32.244501,AZ,38870
85746,-111.020532,32.140049,AZ,45840
85747,-110.775396,32.114698,AZ,26390
